Elapsed Time (s),Charge (Ah),Velocity (m/s),Solar Output (W(dc)),Battery Connection ()
0.0,1000000,0,0,0
300.0,1000000,0,0,0
600.0,1000000,0,0,0
900.0,1000000,0,0,0
1200.0,1000000,0,0,0
1500.0,1000000,0,0,0
1800.0,1000000,0,0,0
2100.0,1000000,0,0,0
2400.0,1000000,0,0,0
2700.0,1000000,0,0,0
3000.0,1000000,0,0,0
3300.0,1000000,0,0,0
3600.0,1000000,0,0,0
3900.0,1000000,0,0,0
4200.0,1000000,0,0,0
4500.0,1000000,0,0,0
4800.0,1000000,0,0,0
5100.0,1000000,0,0,0
5400.0,1000000,0,0,0
5700.0,1000000,0,0,0
6000.0,1000000,0,0,0
6300.0,1000000,0,0,0
6600.0,1000000,0,0,0
6900.0,1000000,0,0,0
7200.0,1000000,0,0,0
7500.0,1000000,0,0,0
7800.0,1000000,0,0,0
8100.0,1000000,0,0,0
8400.0,1000000,0,0,0
8700.0,1000000,0,0,0
9000.0,1000000,0,0,0
9300.0,1000000,0,0,0
9600.0,1000000,0,0,0
9900.0,1000000,0,0,0
10200.0,1000000,0,0,0
10500.0,1000000,0,0,0
10800.0,1000000,0,0,0
11100.0,1000000,0,0,0
11400.0,1000000,0,0,0
11700.0,1000000,0,0,0
12000.0,1000000,0,0,0
12300.0,1000000,0,0,0
12600.0,1000000,0,0,0
12900.0,1000000,0,0,0
13200.0,1000000,0,0,0
13500.0,1000000,0,0,0
13800.0,1000000,0,0,0
14100.0,1000000,0,0,0
14400.0,1000000,0,0,0
14700.0,1000000,0,0,0
15000.0,1000000,0,0,0
15300.0,1000000,0,0,0
15600.0,1000000,0,0,0
15900.0,1000000,0,0,0
16200.0,1000000,0,0,0
16500.0,1000000,0,0,0
16800.0,1000000,0,0,0
17100.0,1000000,0,0,0
17400.0,1000000,0,0,0
17700.0,1000000,0,0,0
18000.0,1000000,0,0,0
18300.0,1000000,0,0,0
18600.0,1000000,0,0,0
18900.0,1000000,0,0,0
19200.0,1000000,0,0,0
19500.0,1000000,0,0,0
19800.0,1000000,0,0,0
20100.0,1000000,0,0,0
20400.0,1000000,0,0,0
20700.0,1000000,0,0,0
21000.0,1000000,0,0,0
21300.0,1000000,0,0,0
21600.0,1000000,0,0,0
21900.0,1000000,0,0,0
22200.0,1000000,0,0,0
22500.0,1000000,0,0,0
22800.0,1000000,0,0,0
23100.0,1000000,0,0,0
23400.0,1000000,0,0,0
23700.0,1000000,0,0,0
24000.0,1000000,0,0,0
24300.0,1000000,0,0,0
24600.0,1000000,0,0,0
24900.0,1000000,0,0,0
25200.0,1000000,0,0,0
25500.0,1000000,0,0,0
25800.0,1000000,0,0,0
26100.0,1000000,0,0,0
26400.0,1000000,0,0,0
26700.0,1000000,0,0,0
27000.0,1000000,0,0,0
27300.0,1000000,0,0,0
27600.0,1000000,0,0,0
27900.0,1000000,0,0,0
28200.0,1000000,0,0,0
28500.0,1000000,0,0,0
28800.0,1000000,0,0,0
29100.0,1000000,0,0,0
29400.0,1000000,0,0,0
29700.0,1000000,0,0,0
30000.0,1000000,0,0,0
30300.0,1000000,0,0,0
30600.0,1000000,0,0,0
30900.0,1000000,0,0,0
31200.0,1000000,0,0,0
31500.0,1000000,0,0,0
31800.0,1000000,0,0,0
32100.0,1000000,0,0,0
32400.0,1000000,0,0,0
32700.0,1000000,0,0,0
33000.0,1000000,0,0,0
33300.0,1000000,0,0,0
33600.0,1000000,0,0,0
33900.0,1000000,0,0,0
34200.0,1000000,0,0,0
34500.0,1000000,0,0,0
34800.0,1000000,0,0,0
35100.0,1000000,0,0,0
35400.0,1000000,0,0,0
35700.0,1000000,0,0,0
36000.0,1000000,0,0,0
36300.0,1000000,0,0,0
36600.0,1000000,0,0,0
36900.0,1000000,0,0,0
37200.0,1000000,0,0,0
37500.0,1000000,0,0,0
37800.0,1000000,0,0,0
38100.0,1000000,0,0,0
38400.0,1000000,0,0,0
38700.0,1000000,0,0,0
39000.0,1000000,0,0,0
39300.0,1000000,0,0,0
39600.0,1000000,0,0,0
39900.0,1000000,0,0,0
40200.0,1000000,0,0,0
40500.0,1000000,0,0,0
40800.0,1000000,0,0,0
41100.0,1000000,0,0,0
41400.0,1000000,0,0,0
41700.0,1000000,0,0,0
42000.0,1000000,0,0,0
42300.0,1000000,0,0,0
42600.0,1000000,0,0,0
42900.0,1000000,0,0,0
43200.0,1000000,0,0,0
43500.0,1000000,0,0,0
43800.0,1000000,0,0,0
44100.0,1000000,0,0,0
44400.0,1000000,0,0,0
44700.0,1000000,0,0,0
45000.0,1000000,0,0,0
45300.0,1000000,0,0,0
45600.0,1000000,0,0,0
45900.0,1000000,0,0,0
46200.0,1000000,0,0,0
46500.0,1000000,0,0,0
46800.0,1000000,0,0,0
47100.0,1000000,0,0,0
47400.0,1000000,0,0,0
47700.0,1000000,0,0,0
48000.0,1000000,0,0,0
48300.0,1000000,0,0,0
48600.0,1000000,0,0,0
48900.0,1000000,0,0,0
49200.0,1000000,0,0,0
49500.0,1000000,0,0,0
49800.0,1000000,0,0,0
50100.0,1000000,0,0,0
50400.0,1000000,0,0,0
50700.0,1000000,0,0,0
51000.0,1000000,0,0,0
51300.0,1000000,0,0,0
51600.0,1000000,0,0,0
51900.0,1000000,0,0,0
52200.0,1000000,0,0,0
52500.0,1000000,0,0,0
52800.0,1000000,0,0,0
53100.0,1000000,0,0,0
53400.0,1000000,0,0,0
53700.0,1000000,0,0,0
54000.0,1000000,0,0,0
54300.0,1000000,0,0,0
54600.0,1000000,0,0,0
54900.0,1000000,0,0,0
55200.0,1058500,0,0,0
55500.0,1253500,0,0,0
55800.0,1448500,0,0,0
56100.0,1643500,0,0,0
56400.0,1838500,0,0,0
56700.0,2033500,0,0,0
57000.0,2228500,0,0,0
57300.0,2423500,0,0,0
57600.0,2618500,0,0,0
57900.0,2813500,0,0,0
58200.0,3008500,0,0,0
58500.0,3203500,0,0,0
58800.0,3398500,0,0,0
59100.0,3593500,0,0,0
59400.0,3788500,0,0,0
59700.0,3983500,0,0,0
60000.0,4178500,0,0,0
60300.0,4373500,0,0,0
60600.0,4568500,0,0,0
60900.0,4763500,0,0,0
61200.0,4958500,0,0,0
61500.0,5153500,0,0,0
61800.0,5348500,0,0,0
62100.0,5543500,0,0,0
62400.0,5651830.0,24.0,0,0
62700.0,5557930.0,24.0,0,0
63000.0,5464030.0,24.0,0,0
63300.0,5370130.0,24.0,0,0
63600.0,5276230.0,24.0,0,0
63900.0,5182330.0,24.0,0,0
64200.0,5088430.0,24.0,0,0
64500.0,4994530.0,24.0,0,0
64800.0,4900630.0,24.0,0,0
65100.0,4806730.0,24.0,0,0
65400.0,4712830.0,24.0,0,0
65700.0,4618930.0,24.0,0,0
66000.0,4525030.0,24.0,0,0
66300.0,4431130.0,24.0,0,0
66600.0,4337230.0,24.0,0,0
66900.0,4243330.0,24.0,0,0
67200.0,4149430.0,24.0,0,0
67500.0,4055530.0,24.0,0,0
67800.0,3961630.0,24.0,0,0
68100.0,3867730.0,24.0,0,0
68400.0,3773830.0,24.0,0,0
68700.0,3679930.0,24.0,0,0
69000.0,3586030.0,24.0,0,0
69300.0,3492130.0,24.0,0,0
69600.0,3398230.0,24.0,0,0
69900.0,3304330.0,24.0,0,0
70200.0,3210430.0,24.0,0,0
70500.0,3116530.0,24.0,0,0
70800.0,3022630.0,24.0,0,0
71100.0,2928730.0,24.0,0,0
71400.0,2834830.0,24.0,0,0
71700.0,2740930.0,24.0,0,0
72000.0,2647030.0,24.0,0,0
72300.0,2553130.0,24.0,0,0
72600.0,2459230.0,24.0,0,0
72900.0,2365330.0,24.0,0,0
73200.0,2358100.0,0,0,0
73500.0,2553100.0,0,0,0
73800.0,2748100.0,0,0,0
74100.0,2943100.0,0,0,0
74400.0,3138100.0,0,0,0
74700.0,3333100.0,0,0,0
75000.0,3528100.0,0,0,0
75300.0,3723100.0,0,0,0
75600.0,3918100.0,0,0,0
75900.0,4113100.0,0,0,0
76200.0,4308100.0,0,0,0
76500.0,4503100.0,0,0,0
76800.0,4611430.0,24.0,0,0
77100.0,4517530.0,24.0,0,0
77400.0,4423630.0,24.0,0,0
